activityID,activityName,duration,cost,quantity,wbsSeq,actSeq
2513E55R000ME45185,Pipe Support Clip Drawing for Sea Water Tank - AFC,41,5,10,a,296
2513E55R000ME45195,Platform & Ladder Drawing for Sea Water Tank - AFD,129,5,10,b,297
2513E55R000ME45205,Platform & Ladder Drawing for Sea Water Tank - AFC,41,5,10,c,298
2513E55R000ME45215,Name Plate Drawing for Sea Water Tank - AFD,89,5,10,d,299
2513E55R000ME45225,Name Plate Drawing for Sea Water Tank - AFC,41,5,10,e,300
2513E55R000ME45015,Strength Calculation for Sea Water Tank - AFD,66,5,10,a,301
2513E55R000ME45025,Loading Data for Sea Water Tank - AFD,66,5,10,b,302
2513E55R000ME45035,General Assembly Drawing for Sea Water Tank - AFD,125,5,10,c,303
2513E55R000ME45045,General Assembly Drawing for Sea Water Tank - AFC,41,5,10,d,304
2513E55R000ME45055,Nozzle Orientation Drawing for Sea Water Tank - AFD,64,5,10,e,305
2513E55R000ME45065,Nozzle Orientation Drawing for Sea Water Tank - AFC,42,5,10,a,306
2513E55R000ME45075,Shell Plate Drawing for Sea Water Tank - AFD,98,5,10,b,307
2513E55R000ME45080,Shell Plate Drawing for Sea Water Tank - IFC,124,5,10,c,308
2513E55R000ME45090,Roof Structure Drawing for Sea Water Tank - IFD,22,5,10,d,309
2513E55R000ME45100,Roof Structure Drawing for Sea Water Tank - IFC,95,5,10,e,310
2513E55R000ME45110,Shell Manhole Drawing for Sea Water Tank - IFD,21,5,10,a,311
2513E55R000ME45120,Shell Manhole Drawing for Sea Water Tank - IFC,115,5,10,b,312
2513E55R000ME45130,Shell Nozzle Drawing for Sea Water Tank - IFD,21,5,10,c,313
2513E55R000ME45140,Shell Nozzle Drawing for Sea Water Tank - IFC,115,5,10,d,314
2513E55R000ME45150,Roof Handrail Drawing for Sea Water Tank - IFD,19,5,10,e,315
2513E55R000ME45160,Roof Handrail Drawing for Sea Water Tank - IFC,153,5,10,a,316
2513E55R000ME45170,Pipe Support Clip Drawing for Sea Water Tank - IFD,20,5,10,b,317
2513E55R000ME45180,Pipe Support Clip Drawing for Sea Water Tank - IFC,133,5,10,c,318
2513E55R000ME45190,Platform & Ladder Drawing for Sea Water Tank - IFD,19,5,10,d,319
2513E55R000ME45200,Platform & Ladder Drawing for Sea Water Tank - IFC,153,5,10,e,320
2513E55R000ME45210,Name Plate Drawing for Sea Water Tank - IFD,21,5,10,a,321
2513E55R000ME45220,Name Plate Drawing for Sea Water Tank - IFC,113,5,10,b,322
2513E55R000ME45010,Strength Calculation for Sea Water Tank - IFD,18,5,10,c,323
2513E55R000ME45020,Loading Data for Sea Water Tank - IFD,18,5,10,d,324
2513E55R000ME55085,Shell Plate Drawing for Water Injection Surge Tank - AFC,41,5,10,e,325
2513E55R000ME55095,Roof Structure Drawing for Water Injection Surge Tank - AFD,48,5,10,a,326
2513E55R000ME55105,Roof Structure Drawing for Water Injection Surge Tank - AFC,41,5,10,b,327
2513E55R000ME55115,Shell Manhole Drawing for Water Injection Surge Tank - AFD,83,5,10,c,328
2513E55R000ME55130,Shell Nozzle Drawing for Water Injection Surge Tank - IFD,20,5,10,d,329
2513E55R000ME55140,Shell Nozzle Drawing for Water Injection Surge Tank - IFC,90,5,10,e,330
2513E55R000ME55150,Roof Handrail Drawing for Water Injection Surge Tank - IFD,20,5,10,a,331
2513E55R000ME55160,Roof Handrail Drawing for Water Injection Surge Tank - IFC,133,5,10,b,332
2513E55R000ME55170,Pipe Support Clip Drawing for Water Injection Surge Tank - IFD,20,5,10,c,333
2513E55R000ME55180,Pipe Support Clip Drawing for Water Injection Surge Tank - IFC,133,5,10,d,334
2513E55R000ME55190,Platform & Ladder Drawing for Water Injection Surge Tank - IFD,19,5,10,e,335
2513E55R000ME55200,Platform & Ladder Drawing for Water Injection Surge Tank - IFC,153,5,10,a,336
2513E55R000ME55210,Name Plate Drawing for Water Injection Surge Tank - IFD,21,5,10,b,337
2513E55R000ME55220,Name Plate Drawing for Water Injection Surge Tank - IFC,113,5,10,c,338
2513E55R000ME55020,Loading Data for Water Injection Surge Tank - IFD,18,5,10,d,339
2513E55R000ME55010,Strength Calculation for Water Injection Surge Tank - IFD,18,5,10,e,340
2513E55R000ME55125,Shell Manhole Drawing for Water Injection Surge Tank - AFC,44,5,10,a,341
2513E55R000ME55040,General Assembly Drawing for Water Injection Surge Tank - IFC,151,5,10,b,342
2513E55R000ME55050,Nozzle Orientation Drawing for Water Injection Surge Tank - IFD,22,5,10,c,343
2513E55R000ME55060,Nozzle Orientation Drawing for Water Injection Surge Tank - IFC,165,5,10,d,344
2513E55R000ME55070,Shell Plate Drawing for Water Injection Surge Tank - IFD,22,5,10,e,345
2513E55R000ME55080,Shell Plate Drawing for Water Injection Surge Tank - IFC,95,5,10,a,346
2513E55R000ME55090,Roof Structure Drawing for Water Injection Surge Tank - IFD,21,5,10,b,347
2513E55R000ME55100,Roof Structure Drawing for Water Injection Surge Tank - IFC,74,5,10,c,348
2513E55R000ME55110,Shell Manhole Drawing for Water Injection Surge Tank - IFD,21,5,10,d,349
2513E55R000ME55120,Shell Manhole Drawing for Water Injection Surge Tank - IFC,115,5,10,e,350
2513E55R000ME55135,Shell Nozzle Drawing for Water Injection Surge Tank - AFD,56,5,10,a,351
2513E55R000ME55145,Shell Nozzle Drawing for Water Injection Surge Tank - AFC,44,5,10,b,352
2513E55R000ME55030,General Assembly Drawing for Water Injection Surge Tank - IFD,18,5,10,c,353
2513E55R000ME55155,Roof Handrail Drawing for Water Injection Surge Tank - AFD,109,5,10,d,354
2513E55R000ME55165,Roof Handrail Drawing for Water Injection Surge Tank - AFC,41,5,10,e,355
2513E55R000ME55175,Pipe Support Clip Drawing for Water Injection Surge Tank - AFD,109,5,10,a,356
2513E55R000ME55185,Pipe Support Clip Drawing for Water Injection Surge Tank - AFC,41,5,10,b,357
2513E55R000ME55195,Platform & Ladder Drawing for Water Injection Surge Tank - AFD,128,5,10,c,358
2513E55R000ME55205,Platform & Ladder Drawing for Water Injection Surge Tank - AFC,41,5,10,d,359
2513E55R000ME55215,Name Plate Drawing for Water Injection Surge Tank - AFD,88,5,10,e,360
2513E55R000ME55225,Name Plate Drawing for Water Injection Surge Tank - AFC,41,5,10,a,361
2513E55R000ME55025,Loading Data for Water Injection Surge Tank - AFD,66,5,10,b,362
2513E55R000ME55015,Strength Calculation for Water Injection Surge Tank - AFD,66,5,10,c,363
2513E55R000ME55035,General Assembly Drawing for Water Injection Surge Tank - AFD,125,5,10,d,364
2513E55R000ME55045,General Assembly Drawing for Water Injection Surge Tank - AFC,41,5,10,e,365
2513E55R000ME55055,Nozzle Orientation Drawing for Water Injection Surge Tank - AFD,140,5,10,a,366
2513E55R000ME55065,Nozzle Orientation Drawing for Water Injection Surge Tank - AFC,42,5,10,b,367
2513E55R000ME55075,Shell Plate Drawing for Water Injection Surge Tank - AFD,67,5,10,c,368
2513E55R000ME20070,Plate Drawing for Fire Water Tanks  - IFD,21,5,10,d,369
2513E55R000ME20080,Plate Drawing for Fire Water Tanks  - IFC,80,5,10,e,370
2513E55R000ME20090,Roof Structure Drawing for Fire Water Tanks  - IFD,19,5,10,a,371
2513E55R000ME20060,Nozzle Orientation Drawing for Fire Water Tanks  - IFC,44,5,10,b,372
2513E55R000ME20110,Manhole Drawing for Fire Water Tanks  - IFD,23,5,10,c,373
2513E55R000ME20120,Manhole Drawing for Fire Water Tanks  - IFC,77,5,10,d,374
2513E55R000ME20130,Nozzle Drawing for Fire Water Tanks  - IFD,23,5,10,e,375
2513E55R000ME20140,Nozzle Drawing for Fire Water Tanks  - IFC,77,5,10,a,376
2513E55R000ME20150,Roof Handrail Drawing for Fire Water Tanks  - IFD,19,5,10,b,377
2513E55R000ME20160,Roof Handrail Drawing for Fire Water Tanks  - IFC,106,5,10,c,378
2513E55R000ME20170,Pipe Support Clip Drawing for Fire Water Tanks  - IFD,22,5,10,d,379
2513E55R000ME20100,Roof Structure Drawing for Fire Water Tanks  - IFC,63,5,10,e,380
2513E55R000ME20185,Pipe Support Clip Drawing for Fire Water Tanks  - AFC,41,5,10,a,381
2513E55R000ME20195,Platform & Ladder Drawing for Fire Water Tanks  - AFD,85,5,10,b,382
2513E55R000ME20205,Platform & Ladder Drawing for Fire Water Tanks  - AFC,41,5,10,c,383
2513E55R000ME20215,Name Plate Drawing for Fire Water Tanks  - AFD,40,5,10,d,384
2513E55R000ME20225,Name Plate Drawing for Fire Water Tanks  - AFC,41,5,10,e,385
2513E55R000ME20015,Strength Calculation for Fire Water Tanks - AFD,62,5,10,a,386
2513E55R000ME20035,General Assembly Drawing for Fire Water Tanks  - AFD,82,5,10,b,387
2513E55R000ME20045,General Assembly Drawing for Fire Water Tanks  - AFC,43,5,10,c,388
2513E55R000ME20055,Nozzle Orientation Drawing for Fire Water Tanks  - AFD,44,5,10,d,389
2513E55R000ME20065,Nozzle Orientation Drawing for Fire Water Tanks  - AFC,41,5,10,e,390
2513E55R000ME20075,Plate Drawing for Fire Water Tanks  - AFD,61,5,10,a,391
2513E55R000ME20085,Plate Drawing for Fire Water Tanks  - AFC,44,5,10,b,392
2513E55R000ME20095,Roof Structure Drawing for Fire Water Tanks  - AFD,43,5,10,c,393
2513E55R000ME20105,Roof Structure Drawing for Fire Water Tanks  - AFC,43,5,10,d,394
2513E55R000ME20115,Manhole Drawing for Fire Water Tanks  - AFD,55,5,10,e,395
2513E55R000ME20125,Manhole Drawing for Fire Water Tanks  - AFC,41,5,10,a,396
2513E55R000ME20135,Nozzle Drawing for Fire Water Tanks  - AFD,55,5,10,b,397
2513E55R000ME20145,Nozzle Drawing for Fire Water Tanks  - AFC,41,5,10,c,398
2513E55R000ME20025,Loading Data for Fire Water Tanks  - AFD,60,5,10,d,399
2513E55R000ME20155,Roof Handrail Drawing for Fire Water Tanks  - AFD,85,5,10,e,400
2513E55R000ME20165,Roof Handrail Drawing for Fire Water Tanks  - AFC,41,5,10,a,401
2513E55R000ME20175,Pipe Support Clip Drawing for Fire Water Tanks  - AFD,63,5,10,b,402
2513E55R000ME20180,Pipe Support Clip Drawing for Fire Water Tanks  - IFC,84,5,10,c,403
2513E55R000ME20190,Platform & Ladder Drawing for Fire Water Tanks  - IFD,19,5,10,d,404
2513E55R000ME20200,Platform & Ladder Drawing for Fire Water Tanks  - IFC,106,5,10,e,405
2513E55R000ME20210,Name Plate Drawing for Fire Water Tanks  - IFD,23,5,10,a,406
2513E55R000ME20220,Name Plate Drawing for Fire Water Tanks  - IFC,61,5,10,b,407
2513E55R000ME20010,Strength Calculation for Fire Water Tanks - IFD,20,5,10,c,408
2513E55R000ME20020,Loading Data for Fire Water Tanks  - IFD,22,5,10,d,409
2513E55R000ME20030,General Assembly Drawing for Fire Water Tanks  - IFD,22,5,10,e,410
2513E55R000ME20040,General Assembly Drawing for Fire Water Tanks  - IFC,101,5,10,a,411
2513E55R000ME20050,Nozzle Orientation Drawing for Fire Water Tanks  - IFD,19,5,10,b,412
2513E55R000ME50035,General Assembly Drawing for Wash Water Tank - AFD,125,5,10,c,413
2513E55R000ME50045,General Assembly Drawing for Wash Water Tank - AFC,41,5,10,d,414
2513E55R000ME50055,Nozzle Orientation Drawing for Wash Water Tank - AFD,64,5,10,e,415
2513E55R000ME50065,Nozzle Orientation Drawing for Wash Water Tank - AFC,42,5,10,a,416
2513E55R000ME50075,Shell Plate Drawing for Wash Water Tank - AFD,98,5,10,b,417
2513E55R000ME50085,Shell Plate Drawing for Wash Water Tank - AFC,41,5,10,c,418
2513E55R000ME50095,Roof Structure Drawing for Wash Water Tank - AFD,69,5,10,d,419
2513E55R000ME50105,Roof Structure Drawing for Wash Water Tank - AFC,41,5,10,e,420
2513E55R000ME50115,Shell Manhole Drawing for Wash Water Tank - AFD,83,5,10,a,421
2513E55R000ME50165,Roof Handrail Drawing for Wash Water Tank - AFC,41,5,10,b,422
2513E55R000ME50175,Pipe Support Clip Drawing for Wash Water Tank - AFD,109,5,10,c,423
2513E55R000ME50010,Strength Calculation for Wash Water Tank - IFD,18,5,10,d,424
2513E55R000ME50020,Loading Data for Wash Water Tank - IFD,18,5,10,e,425
2513E55R000ME50030,General Assembly Drawing for Wash Water Tank - IFD,18,5,10,a,426
2513E55R000ME50040,General Assembly Drawing for Wash Water Tank - IFC,151,5,10,b,427
2513E55R000ME50050,Nozzle Orientation Drawing for Wash Water Tank - IFD,18,5,10,c,428
2513E55R000ME50060,Nozzle Orientation Drawing for Wash Water Tank - IFC,88,5,10,d,429
2513E55R000ME50070,Shell Plate Drawing for Wash Water Tank - IFD,22,5,10,e,430
2513E55R000ME50200,Platform & Ladder Drawing for Wash Water Tank - IFC,153,5,10,a,431
2513E55R000ME50220,Name Plate Drawing for Wash Water Tank - IFC,113,5,10,b,432
2513E55R000ME50210,Name Plate Drawing for Wash Water Tank - IFD,21,5,10,c,433
2513E55R000ME50015,Strength Calculation for Wash Water Tank - AFD,66,5,10,d,434
2513E55R000ME50025,Loading Data for Wash Water Tank - AFD,66,5,10,e,435
2513E55R000ME50090,Roof Structure Drawing for Wash Water Tank - IFD,22,5,10,a,436
2513E55R000ME50100,Roof Structure Drawing for Wash Water Tank - IFC,95,5,10,b,437
2513E55R000ME50110,Shell Manhole Drawing for Wash Water Tank - IFD,21,5,10,c,438
2513E55R000ME50080,Shell Plate Drawing for Wash Water Tank - IFC,124,5,10,d,439
2513E55R000ME50215,Name Plate Drawing for Wash Water Tank - AFD,89,5,10,e,440
2513E55R000ME50225,Name Plate Drawing for Wash Water Tank - AFC,41,5,10,a,441
2513E55R000ME50190,Platform & Ladder Drawing for Wash Water Tank - IFD,19,5,10,b,442
2513E55R000ME50205,Platform & Ladder Drawing for Wash Water Tank - AFC,41,5,10,c,443
2513E55R000ME50130,Shell Nozzle Drawing for Wash Water Tank - IFD,21,5,10,d,444
2513E55R000ME50140,Shell Nozzle Drawing for Wash Water Tank - IFC,115,5,10,e,445
2513E55R000ME50150,Roof Handrail Drawing for Wash Water Tank - IFD,19,5,10,a,446
2513E55R000ME50160,Roof Handrail Drawing for Wash Water Tank - IFC,153,5,10,b,447
2513E55R000ME50170,Pipe Support Clip Drawing for Wash Water Tank - IFD,20,5,10,c,448
2513E55R000ME50180,Pipe Support Clip Drawing for Wash Water Tank - IFC,133,5,10,d,449
2513E55R000ME50185,Pipe Support Clip Drawing for Wash Water Tank - AFC,41,5,10,e,450
2513E55R000ME50195,Platform & Ladder Drawing for Wash Water Tank - AFD,129,5,10,a,451
2513E55R000ME50120,Shell Manhole Drawing for Wash Water Tank - IFC,115,5,10,b,452
2513E55R000ME50125,Shell Manhole Drawing for Wash Water Tank - AFC,44,5,10,c,453
2513E55R000ME50135,Shell Nozzle Drawing for Wash Water Tank - AFD,83,5,10,d,454
2513E55R000ME50145,Shell Nozzle Drawing for Wash Water Tank - AFC,44,5,10,e,455
2513E55R000ME50155,Roof Handrail Drawing for Wash Water Tank - AFD,129,5,10,a,456
2513E55R000ME25220,Name Plate Drawing for Flow Tank - IFC,113,5,10,b,457
2513E55R000ME25010,Strength Calculation for Flow Tank - IFD,18,5,10,c,458
2513E55R000ME25105,Roof Structure Drawing for Flow Tank - AFC,41,5,10,d,459
2513E55R000ME25115,Manhole Drawing for Flow Tank - AFD,83,5,10,e,460
2513E55R000ME25125,Manhole Drawing for Flow Tank - AFC,44,5,10,a,461
2513E55R000ME25135,Nozzle Drawing for Flow Tank - AFD,83,5,10,b,462
2513E55R000ME25145,Nozzle Drawing for Flow Tank - AFC,44,5,10,c,463
2513E55R000ME25155,Roof Handrail Drawing for Flow Tank - AFD,129,5,10,d,464
2513E55R000ME25165,Roof Handrail Drawing for Flow Tank - AFC,41,5,10,e,465
2513E55R000ME25175,Pipe Support Clip & Insulation Clip Drawing for Flow Tank - AFD,109,5,10,a,466
2513E55R000ME25180,Pipe Support Clip & Insulation Clip Drawing for Flow Tank - IFC,133,5,10,b,467
2513E55R000ME25185,Pipe Support Clip & Insulation Clip Drawing for Flow Tank - AFC,41,5,10,c,468
2513E55R000ME25195,Platform & Ladder Drawing for Flow Tank - AFD,129,5,10,d,469
2513E55R000ME25205,Platform & Ladder Drawing for Flow Tank - AFC,41,5,10,e,470
2513E55R000ME25215,Name Plate Drawing for Flow Tank - AFD,89,5,10,a,471
2513E55R000ME25225,Name Plate Drawing for Flow Tank - AFC,41,5,10,b,472
2513E55R000ME25015,Strength Calculation for Flow Tank - AFD,65,5,10,c,473
2513E55R000ME25025,Loading Data for Flow Tank - AFD,65,5,10,d,474
2513E55R000ME25035,General Assembly Drawing for Flow Tank - AFD,125,5,10,e,475
2513E55R000ME25045,General Assembly Drawing for Flow Tank - AFC,41,5,10,a,476
2513E55R000ME25090,Roof Structure Drawing for Flow Tank - IFD,22,5,10,b,477
2513E55R000ME25100,Roof Structure Drawing for Flow Tank - IFC,95,5,10,c,478
2513E55R000ME25110,Manhole Drawing for Flow Tank - IFD,21,5,10,d,479
2513E55R000ME25080,Plate Drawing for Flow Tank - IFC,124,5,10,e,480
2513E55R000ME25055,Nozzle Orientation Drawing for Flow Tank - AFD,64,5,10,a,481
2513E55R000ME25065,Nozzle Orientation Drawing for Flow Tank - AFC,42,5,10,b,482
2513E55R000ME25085,Plate Drawing for Flow Tank - AFC,41,5,10,c,483
2513E55R000ME25075,Plate Drawing for Flow Tank - AFD,98,5,10,d,484
2513E55R000ME25120,Manhole Drawing for Flow Tank - IFC,115,5,10,e,485
2513E55R000ME25130,Nozzle Drawing for Flow Tank - IFD,21,5,10,a,486
2513E55R000ME25140,Nozzle Drawing for Flow Tank - IFC,115,5,10,b,487
2513E55R000ME25150,Roof Handrail Drawing for Flow Tank - IFD,19,5,10,c,488
2513E55R000ME25160,Roof Handrail Drawing for Flow Tank - IFC,153,5,10,d,489
2513E55R000ME25170,Pipe Support Clip & Insulation Clip Drawing for Flow Tank - IFD,20,5,10,e,490
2513E55R000ME25020,Loading Data for Flow Tank - IFD,18,5,10,a,491
2513E55R000ME25030,General Assembly Drawing for Flow Tank - IFD,18,5,10,b,492
2513E55R000ME25040,General Assembly Drawing for Flow Tank - IFC,151,5,10,c,493
2513E55R000ME25050,Nozzle Orientation Drawing for Flow Tank - IFD,21,5,10,d,494
2513E55R000ME25060,Nozzle Orientation Drawing for Flow Tank - IFC,88,5,10,e,495
2513E55R000ME25070,Plate Drawing for Flow Tank - IFD,22,5,10,a,496
2513E55R000ME25095,Roof Structure Drawing for Flow Tank - AFD,69,5,10,b,497
2513E55R000ME25190,Platform & Ladder Drawing for Flow Tank - IFD,19,5,10,c,498
2513E55R000ME25200,Platform & Ladder Drawing for Flow Tank - IFC,153,5,10,d,499
2513E55R000ME25210,Name Plate Drawing for Flow Tank - IFD,21,5,10,e,500
2513E55R000IN20110,Instrument Data Sheet for Control Valve(Angle)  - IFD,36,5,10,a,501
2513E55R000IN20120,Instrument Data Sheet for On-Off Valve(Ball)  - IFD,36,5,10,b,502
2513E55R000IN20130,Instrument Data Sheet for On-Off Valve(Gate)  - IFD,36,5,10,c,503
2513E55R000IN20140,Instrument Data Sheet for Motor Operated Valve(Ball)  - IFD,36,5,10,d,504
2513E55R000IN20150,Instrument Data Sheet for Pressure Safety Valve  - IFD,59,5,10,e,505
2513E55R000IN20160,Instrument Data Sheet for Self Control Valve  - IFD,47,5,10,a,506
2513E55R000IN20170,Instrument Data Sheet for Analyzer(BS&W)  - IFD,43,5,10,b,507
2513E55R000IN20180,Instrument Data Sheet for Analyzer (Oil In Water/O2/Turbidity) & Analyzer Shelter  - IFD,43,5,10,c,508
2513E55R000IN20190,Instrument Data Sheet for Field Fire & Gas Detector & Device  - IFD,65,5,10,d,509
2513E55R000IN20015,Instrument Data Sheet  for Orifice Assembly & Restriction Orifice Plate  - AFD,52,5,10,e,510
2513E55R000IN20025,Instrument Data Sheet for Variable Area Flow Indicator  - AFD,52,5,10,a,511
2513E55R000IN20035,Instrument Data Sheet for Magnetic Flowmeter  - AFD,52,5,10,b,512
2513E55R000IN20020,Instrument Data Sheet for Variable Area Flow Indicator  - IFD,59,5,10,c,513
2513E55R000IN20045,Instrument Data Sheet for Ultrasonic Flowmeter  - AFD,52,5,10,d,514
2513E55R000IN20055,Instrument Data Sheet for Level Gauge  - AFD,123,5,10,e,515
2513E55R000IN20065,Instrument Data Sheet for Level Transmitter  - AFD,104,5,10,a,516
2513E55R000IN20075,Instrument Data Sheet for Pressure Gauge & Differential Pressure Gauge & Temperature Gauge & Temperature Element  - AFD,123,5,10,b,517
2513E55R000IN20085,Instrument Data Sheet for Electronic Transmitter & Remote Local Indicator  - AFD,94,5,10,c,518
2513E55R000IN20095,Instrument Data Sheet for Control Valve(Globe)  - AFD,57,5,10,d,519
2513E55R000IN20105,Instrument Data Sheet for Control Valve(Butterfly)  - AFD,57,5,10,e,520
2513E55R000IN20115,Instrument Data Sheet for Control Valve(Angle)  - AFD,57,5,10,a,521
2513E55R000IN20125,Instrument Data Sheet for On-Off Valve(Ball)  - AFD,57,5,10,b,522
2513E55R000IN20135,Instrument Data Sheet for On-Off Valve(Gate)  - AFD,57,5,10,c,523
2513E55R000IN20145,Instrument Data Sheet for Motor Operated Valve(Ball)  - AFD,57,5,10,d,524
2513E55R000IN20155,Instrument Data Sheet for Pressure Safety Valve  - AFD,62,5,10,e,525
2513E55R000IN20165,Instrument Data Sheet for Self Control Valve  - AFD,74,5,10,a,526
2513E55R000IN20175,Instrument Data Sheet for Analyzer(BS&W)  - AFD,76,5,10,b,527
2513E55R000IN20185,Instrument Data Sheet for Analyzer (Oil In Water/O2/Turbidity) & Analyzer Shelter  - AFD,76,5,10,c,528
